variable	variable2	values	mappedTerm	valueOrder
avenir household environment data clinepi::reasonnochicken	avenir household environment data clinepi::reasonnochicken	le menage ne dispose pas de volaille	The household has no poultry	
avenir household environment data clinepi::reasonnochicken	avenir household environment data clinepi::reasonnochicken	le menage ne dispose pas de volailles	The household has no poultry	
avenir household environment data clinepi::reasonnochicken	avenir household environment data clinepi::reasonnochicken	le menage ne duspose p1s de volaille	The household has no poultry	
avenir household environment data clinepi::reasonnochicken	avenir household environment data clinepi::reasonnochicken	le menage ne duspose pas de volaille	The household has no poultry	
avenir household environment data clinepi::reasonnochicken	avenir household environment data clinepi::reasonnochicken	le menage ne fispose pas de volaille	The household has no poultry	
avenir household environment data clinepi::reasonnochicken	avenir household environment data clinepi::reasonnochicken	le village be dispose de volaille	The village has poultry	
avenir household environment data clinepi::reasonnochicken	avenir household environment data clinepi::reasonnochicken	le village ne dispose pas de volaille	The village has no poultry	
avenir household environment data clinepi::reasonnochicken	avenir household environment data clinepi::reasonnochicken	on arrive pas a avoir de selles fraiches de poulets dans le menage	We can't get fresh chicken stool in the household	
avenir household environment data clinepi::reasonnochicken	avenir household environment data clinepi::reasonnochicken	on arrive pas a trouver de selle  de volaille fraiche dans le menage	We can't find a saddle of fresh poultry in the household	
avenir household environment data clinepi::reasonnochicken_mc	avenir household environment data clinepi::reasonnochicken_mc	1	1	1
avenir household environment data clinepi::reasonnochicken_mc	avenir household environment data clinepi::reasonnochicken_mc	NA	Missing	2
avenir household environment data clinepi::animalsyn	avenir household environment data clinepi::animalsyn	1	Yes	1
avenir household environment data clinepi::animalsyn	avenir household environment data clinepi::animalsyn	2	No	2
avenir household environment data clinepi::animalsyn	avenir household environment data clinepi::animalsyn	NA	Missing	3
avenir household environment data clinepi::animal_other	avenir household environment data clinepi::animal_other	Mouton	Sheep	
avenir household environment data clinepi::animal_other	avenir household environment data clinepi::animal_other	NA	Missing	
avenir household environment data clinepi::animal_other	avenir household environment data clinepi::animal_other	Pentade	Guinea fowl	
avenir household environment data clinepi::animal_other	avenir household environment data clinepi::animal_other	canard	Duck	
avenir household environment data clinepi::animal_other	avenir household environment data clinepi::animal_other	chat	Cat	
avenir household environment data clinepi::animal_other	avenir household environment data clinepi::animal_other	cheval et mouton	Horse and Sheep	
avenir household environment data clinepi::animal_other	avenir household environment data clinepi::animal_other	moutons	Sheep	
avenir household environment data clinepi::animal_other	avenir household environment data clinepi::animal_other	moutou	Sheep	
avenir household environment data clinepi::animal_other	avenir household environment data clinepi::animal_other	paintade	Guinea fowl	
avenir household environment data clinepi::animal_other	avenir household environment data clinepi::animal_other	pigeon	Pigeon	
avenir household environment data clinepi::animal_other	avenir household environment data clinepi::animal_other	pignon	Pigeon	
avenir household environment data clinepi::animal_other	avenir household environment data clinepi::animal_other	pintade	Guinea fowl	
avenir household environment data clinepi::treatmentyn	avenir household environment data clinepi::treatmentyn	1	Yes	1
avenir household environment data clinepi::treatmentyn	avenir household environment data clinepi::treatmentyn	2	No	2
avenir household environment data clinepi::treatmentyn	avenir household environment data clinepi::treatmentyn	NA	Missing	3
avenir household environment data clinepi::treatment_frequency	avenir household environment data clinepi::treatment_frequency	1	Every day	1
avenir household environment data clinepi::treatment_frequency	avenir household environment data clinepi::treatment_frequency	2	Every week	2
avenir household environment data clinepi::treatment_frequency	avenir household environment data clinepi::treatment_frequency	3	Every month	3
avenir household environment data clinepi::treatment_frequency	avenir household environment data clinepi::treatment_frequency	4	Twice a year	4
avenir household environment data clinepi::treatment_frequency	avenir household environment data clinepi::treatment_frequency	5	Once a year	5
avenir household environment data clinepi::treatment_frequency	avenir household environment data clinepi::treatment_frequency	6	Other	6
avenir household environment data clinepi::treatment_frequency	avenir household environment data clinepi::treatment_frequency	NA	Missing	7
avenir household environment data clinepi::frequency_other	avenir household environment data clinepi::frequency_other	0riginal vitamin	0riginal vitamin	
avenir household environment data clinepi::frequency_other	avenir household environment data clinepi::frequency_other	NA	Missing	
avenir household environment data clinepi::frequency_other	avenir household environment data clinepi::frequency_other	chaque quatre mois injection de la biocilline	Every four months injection of biocillin	
avenir household environment data clinepi::frequency_other	avenir household environment data clinepi::frequency_other	chaque trimestre	Each quarter	
avenir household environment data clinepi::frequency_other	avenir household environment data clinepi::frequency_other	mouton	Sheep	
avenir household environment data clinepi::frequency_other	avenir household environment data clinepi::frequency_other	tous les 4 mois	Every 4 months	
avenir household environment data clinepi::frequency_other	avenir household environment data clinepi::frequency_other	tous les trois jours	Every 3 days	
avenir household environment data clinepi::frequency_other	avenir household environment data clinepi::frequency_other	tous les trois mois	Every 3 months	
avenir household environment data clinepi::frequency_other	avenir household environment data clinepi::frequency_other	tout les 3 jours	Every 3 days	
avenir household environment data clinepi::frequency_other	avenir household environment data clinepi::frequency_other	trois fois par an	Three times a year	
avenir household environment data clinepi::frequency_other	avenir household environment data clinepi::frequency_other	trois fois par ans	Three times a year	
avenir household environment data clinepi::treatment_type	avenir household environment data clinepi::treatment_type	1	Biocilline	1
avenir household environment data clinepi::treatment_type	avenir household environment data clinepi::treatment_type	1 3 4	"Biocilline, Oxy 20% and Oxy 10% "	9
avenir household environment data clinepi::treatment_type	avenir household environment data clinepi::treatment_type	1 3 4 5	"Biocilline, Oxy 20%,Oxy 10% and Other"	10
avenir household environment data clinepi::treatment_type	avenir household environment data clinepi::treatment_type	1 5	Biocilline and Other	7
avenir household environment data clinepi::treatment_type	avenir household environment data clinepi::treatment_type	2	Sulfonamides	2
avenir household environment data clinepi::treatment_type	avenir household environment data clinepi::treatment_type	2 3	Sulfonamides and Oxy 20%	8
avenir household environment data clinepi::treatment_type	avenir household environment data clinepi::treatment_type	3 4	Oxy 20% and Oxy 10%	6
avenir household environment data clinepi::treatment_type	avenir household environment data clinepi::treatment_type	4	Oxy 10%	3
avenir household environment data clinepi::treatment_type	avenir household environment data clinepi::treatment_type	4 5	Oxy 10% and Other	5
avenir household environment data clinepi::treatment_type	avenir household environment data clinepi::treatment_type	5	Other	4
avenir household environment data clinepi::treatment_type	avenir household environment data clinepi::treatment_type	NA	Missing	11
avenir household environment data clinepi::type_other	avenir household environment data clinepi::type_other	Dexacure	Dexacure	
avenir household environment data clinepi::type_other	avenir household environment data clinepi::type_other	NA	Missing	
avenir household environment data clinepi::type_other	avenir household environment data clinepi::type_other	albendazol	Albendazol	
avenir household environment data clinepi::type_other	avenir household environment data clinepi::type_other	albendazole	Albendazole	
avenir household environment data clinepi::type_other	avenir household environment data clinepi::type_other	crystalline penicilline G	Crystalline penicilline G	
avenir household environment data clinepi::type_other	avenir household environment data clinepi::type_other	dexametaxone	Dexametaxone	
avenir household environment data clinepi::type_other	avenir household environment data clinepi::type_other	"disco , vitamine , mai nono"	"Dsco , vitamine , mai nono"	
avenir household environment data clinepi::type_other	avenir household environment data clinepi::type_other	flagul	Flagul	
avenir household environment data clinepi::type_other	avenir household environment data clinepi::type_other	flagyl	Flagyl	
avenir household environment data clinepi::type_other	avenir household environment data clinepi::type_other	flagyl 500	Flagyl 500	
avenir household environment data clinepi::type_other	avenir household environment data clinepi::type_other	intermectin et albendazole	Intermectin et albendazole	
avenir household environment data clinepi::type_other	avenir household environment data clinepi::type_other	limoxin 200	Limoxin 200	
avenir household environment data clinepi::type_other	avenir household environment data clinepi::type_other	medicament traditionnel	Medicament traditionnel	
avenir household environment data clinepi::type_other	avenir household environment data clinepi::type_other	multivitamin bolus	Multivitamin bolus	
avenir household environment data clinepi::type_other	avenir household environment data clinepi::type_other	original vitamin	Original vitamin	
avenir household environment data clinepi::type_other	avenir household environment data clinepi::type_other	oxy 5%	Oxy 5%	
avenir household environment data clinepi::type_other	avenir household environment data clinepi::type_other	oxyneet 5%	Oxyneet 5%	
avenir household environment data clinepi::type_other	avenir household environment data clinepi::type_other	oxytetracycline 5% et super gro	Oxytetracycline 5% et super gro	
avenir household environment data clinepi::type_other	avenir household environment data clinepi::type_other	vitamine	Vitamine	
avenir household environment data clinepi::type_other	avenir household environment data clinepi::type_other	vitamine B complex	Vitamine B complex	
avenir household environment data clinepi::biocilline_pic	avenir household environment data clinepi::biocilline_pic	NA	::UNDEF::	
avenir household environment data clinepi::sulfamide_pic	avenir household environment data clinepi::sulfamide_pic	NA	::UNDEF::	
avenir household environment data clinepi::oxy20_pic	avenir household environment data clinepi::oxy20_pic	NA	::UNDEF::	
avenir household environment data clinepi::oxy10_pic	avenir household environment data clinepi::oxy10_pic	1629470903111.jpg	Picture	
avenir household environment data clinepi::oxy10_pic	avenir household environment data clinepi::oxy10_pic	NA	Missing	
avenir household environment data clinepi::other_pic	avenir household environment data clinepi::other_pic	NA	::UNDEF::	
avenir population level data clinepi::round	avenir population level data clinepi::round	1		
avenir population level data clinepi::siteid_public	avenir population level data clinepi::siteid_public	NA	::UNDEF::	
avenir population level data clinepi::hhid_public	avenir population level data clinepi::hhid_public	NA	::UNDEF::	
avenir population level data clinepi::npzymoid_public	avenir population level data clinepi::npzymoid_public	NA	::UNDEF::	
avenir population level data clinepi::rectalid_public	avenir population level data clinepi::rectalid_public	NA	::UNDEF::	
avenir population level data clinepi::dbsid_public	avenir population level data clinepi::dbsid_public	NA	::UNDEF::	
avenir population level data clinepi::npstggid_public	avenir population level data clinepi::npstggid_public	NA	::UNDEF::	
avenir population level data clinepi::braceletid_public	avenir population level data clinepi::braceletid_public	NA	::UNDEF::	
avenir population level data clinepi::agerange.reg	avenir population level data clinepi::agerange.reg	1	1-59 months (yellow)	1
avenir population level data clinepi::agerange.reg	avenir population level data clinepi::agerange.reg	2	7-12 years (pink)	2
avenir population level data clinepi::agerange.reg	avenir population level data clinepi::agerange.reg	3	Mom / Guardian (blue)	3
avenir population level data clinepi::agerange.reg	avenir population level data clinepi::agerange.reg	NA	Missing	4
avenir population level data clinepi::consent	avenir population level data clinepi::consent	1	Yes	1
avenir population level data clinepi::consent	avenir population level data clinepi::consent	2	No	2
avenir population level data clinepi::consent	avenir population level data clinepi::consent	NA	Missing 	3
avenir population level data clinepi::vaccinationlist.nocard_bcg	avenir population level data clinepi::vaccinationlist.nocard_bcg	1	Yes	1
avenir population level data clinepi::vaccinationlist.nocard_bcg	avenir population level data clinepi::vaccinationlist.nocard_bcg	2	No	2
avenir population level data clinepi::vaccinationlist.nocard_bcg	avenir population level data clinepi::vaccinationlist.nocard_bcg	3	Don't know	3
avenir population level data clinepi::vaccinationlist.nocard_bcg	avenir population level data clinepi::vaccinationlist.nocard_bcg	NA	Missing	4
avenir population level data clinepi::vaccinationlist.nocard_hepb	avenir population level data clinepi::vaccinationlist.nocard_hepb	1	Yes	1
avenir population level data clinepi::vaccinationlist.nocard_hepb	avenir population level data clinepi::vaccinationlist.nocard_hepb	2	No	2
avenir population level data clinepi::vaccinationlist.nocard_hepb	avenir population level data clinepi::vaccinationlist.nocard_hepb	3	Don't know	3
avenir population level data clinepi::vaccinationlist.nocard_hepb	avenir population level data clinepi::vaccinationlist.nocard_hepb	NA	Missing	4
avenir population level data clinepi::vaccinationlist.nocard_hepbnum	avenir population level data clinepi::vaccinationlist.nocard_hepbnum	1	1	1
avenir population level data clinepi::vaccinationlist.nocard_hepbnum	avenir population level data clinepi::vaccinationlist.nocard_hepbnum	2	2	2
avenir population level data clinepi::vaccinationlist.nocard_hepbnum	avenir population level data clinepi::vaccinationlist.nocard_hepbnum	3	3	3
avenir population level data clinepi::vaccinationlist.nocard_hepbnum	avenir population level data clinepi::vaccinationlist.nocard_hepbnum	NA	Missing	4
avenir population level data clinepi::vaccinationlist.nocard_polio	avenir population level data clinepi::vaccinationlist.nocard_polio	1	Yes	1
avenir population level data clinepi::vaccinationlist.nocard_polio	avenir population level data clinepi::vaccinationlist.nocard_polio	2	No	2
avenir population level data clinepi::vaccinationlist.nocard_polio	avenir population level data clinepi::vaccinationlist.nocard_polio	3	Don't know	3
avenir population level data clinepi::vaccinationlist.nocard_polio	avenir population level data clinepi::vaccinationlist.nocard_polio	NA	Missing	4
avenir population level data clinepi::vaccinationlist.nocard_polionum	avenir population level data clinepi::vaccinationlist.nocard_polionum	1	1	1
avenir population level data clinepi::vaccinationlist.nocard_polionum	avenir population level data clinepi::vaccinationlist.nocard_polionum	10	10	10
avenir population level data clinepi::vaccinationlist.nocard_polionum	avenir population level data clinepi::vaccinationlist.nocard_polionum	103	103	17
avenir population level data clinepi::vaccinationlist.nocard_polionum	avenir population level data clinepi::vaccinationlist.nocard_polionum	11	11	11
avenir population level data clinepi::vaccinationlist.nocard_polionum	avenir population level data clinepi::vaccinationlist.nocard_polionum	12	12	12
avenir population level data clinepi::vaccinationlist.nocard_polionum	avenir population level data clinepi::vaccinationlist.nocard_polionum	13	13	13
avenir population level data clinepi::vaccinationlist.nocard_polionum	avenir population level data clinepi::vaccinationlist.nocard_polionum	14	14	14
avenir population level data clinepi::vaccinationlist.nocard_polionum	avenir population level data clinepi::vaccinationlist.nocard_polionum	2	2	2
avenir population level data clinepi::vaccinationlist.nocard_polionum	avenir population level data clinepi::vaccinationlist.nocard_polionum	3	3	3
avenir population level data clinepi::vaccinationlist.nocard_polionum	avenir population level data clinepi::vaccinationlist.nocard_polionum	33	33	15
avenir population level data clinepi::vaccinationlist.nocard_polionum	avenir population level data clinepi::vaccinationlist.nocard_polionum	4	4	4
avenir population level data clinepi::vaccinationlist.nocard_polionum	avenir population level data clinepi::vaccinationlist.nocard_polionum	5	5	5
avenir population level data clinepi::vaccinationlist.nocard_polionum	avenir population level data clinepi::vaccinationlist.nocard_polionum	53	53	16
avenir population level data clinepi::vaccinationlist.nocard_polionum	avenir population level data clinepi::vaccinationlist.nocard_polionum	6	6	6
avenir population level data clinepi::vaccinationlist.nocard_polionum	avenir population level data clinepi::vaccinationlist.nocard_polionum	7	7	7
avenir population level data clinepi::vaccinationlist.nocard_polionum	avenir population level data clinepi::vaccinationlist.nocard_polionum	8	8	8
avenir population level data clinepi::vaccinationlist.nocard_polionum	avenir population level data clinepi::vaccinationlist.nocard_polionum	9	9	9
avenir population level data clinepi::vaccinationlist.nocard_polionum	avenir population level data clinepi::vaccinationlist.nocard_polionum	NA	Missing	18
avenir population level data clinepi::vaccinationlist.nocard_dpt	avenir population level data clinepi::vaccinationlist.nocard_dpt	1	Yes	1
avenir population level data clinepi::vaccinationlist.nocard_dpt	avenir population level data clinepi::vaccinationlist.nocard_dpt	2	No	2
avenir population level data clinepi::vaccinationlist.nocard_dpt	avenir population level data clinepi::vaccinationlist.nocard_dpt	3	Don't know	3
avenir population level data clinepi::vaccinationlist.nocard_dpt	avenir population level data clinepi::vaccinationlist.nocard_dpt	NA	Missing	4
avenir population level data clinepi::vaccinationlist.nocard_dptnum	avenir population level data clinepi::vaccinationlist.nocard_dptnum	1	1	1
avenir population level data clinepi::vaccinationlist.nocard_dptnum	avenir population level data clinepi::vaccinationlist.nocard_dptnum	2	2	2
avenir population level data clinepi::vaccinationlist.nocard_dptnum	avenir population level data clinepi::vaccinationlist.nocard_dptnum	3	3	3
avenir population level data clinepi::vaccinationlist.nocard_dptnum	avenir population level data clinepi::vaccinationlist.nocard_dptnum	6	6	4
avenir population level data clinepi::vaccinationlist.nocard_dptnum	avenir population level data clinepi::vaccinationlist.nocard_dptnum	7	7	5
avenir population level data clinepi::vaccinationlist.nocard_dptnum	avenir population level data clinepi::vaccinationlist.nocard_dptnum	9	9	6
avenir population level data clinepi::vaccinationlist.nocard_dptnum	avenir population level data clinepi::vaccinationlist.nocard_dptnum	NA	Missing	7
avenir population level data clinepi::vaccinationlist.nocard_measles	avenir population level data clinepi::vaccinationlist.nocard_measles	1	Yes	1
avenir population level data clinepi::vaccinationlist.nocard_measles	avenir population level data clinepi::vaccinationlist.nocard_measles	2	No	2
avenir population level data clinepi::vaccinationlist.nocard_measles	avenir population level data clinepi::vaccinationlist.nocard_measles	3	Don't know	3
avenir population level data clinepi::vaccinationlist.nocard_measles	avenir population level data clinepi::vaccinationlist.nocard_measles	NA	Missing	4
avenir population level data clinepi::vaccinationlist.nocard_measlesnum	avenir population level data clinepi::vaccinationlist.nocard_measlesnum	1	1	1
avenir population level data clinepi::vaccinationlist.nocard_measlesnum	avenir population level data clinepi::vaccinationlist.nocard_measlesnum	2	2	2
avenir population level data clinepi::vaccinationlist.nocard_measlesnum	avenir population level data clinepi::vaccinationlist.nocard_measlesnum	3	3	3
avenir population level data clinepi::vaccinationlist.nocard_measlesnum	avenir population level data clinepi::vaccinationlist.nocard_measlesnum	4	4	4
avenir population level data clinepi::vaccinationlist.nocard_measlesnum	avenir population level data clinepi::vaccinationlist.nocard_measlesnum	NA	Missing 	5
avenir population level data clinepi::vaccinationlist.nocard_pneumo	avenir population level data clinepi::vaccinationlist.nocard_pneumo	1	Yes	1
avenir population level data clinepi::vaccinationlist.nocard_pneumo	avenir population level data clinepi::vaccinationlist.nocard_pneumo	2	No	2
avenir population level data clinepi::vaccinationlist.nocard_pneumo	avenir population level data clinepi::vaccinationlist.nocard_pneumo	3	Don't know	3
avenir population level data clinepi::vaccinationlist.nocard_pneumo	avenir population level data clinepi::vaccinationlist.nocard_pneumo	NA	Missing	4
avenir population level data clinepi::vaccinationlist.nocard_pneumonum	avenir population level data clinepi::vaccinationlist.nocard_pneumonum	1	Yes	1
avenir population level data clinepi::vaccinationlist.nocard_pneumonum	avenir population level data clinepi::vaccinationlist.nocard_pneumonum	2	No	2
avenir population level data clinepi::vaccinationlist.nocard_pneumonum	avenir population level data clinepi::vaccinationlist.nocard_pneumonum	3	Don't know	3
avenir population level data clinepi::vaccinationlist.nocard_pneumonum	avenir population level data clinepi::vaccinationlist.nocard_pneumonum	NA	Missing	4
avenir population level data clinepi::vaccinationlist.nocard_rota	avenir population level data clinepi::vaccinationlist.nocard_rota	1	Yes	1
avenir population level data clinepi::vaccinationlist.nocard_rota	avenir population level data clinepi::vaccinationlist.nocard_rota	2	No	2
avenir population level data clinepi::vaccinationlist.nocard_rota	avenir population level data clinepi::vaccinationlist.nocard_rota	3	Don't know	3
avenir population level data clinepi::vaccinationlist.nocard_rota	avenir population level data clinepi::vaccinationlist.nocard_rota	NA	Missing	4
avenir population level data clinepi::vaccinationlist.nocard_rotanum	avenir population level data clinepi::vaccinationlist.nocard_rotanum	1	Yes	1
avenir population level data clinepi::vaccinationlist.nocard_rotanum	avenir population level data clinepi::vaccinationlist.nocard_rotanum	2	No	2
avenir population level data clinepi::vaccinationlist.nocard_rotanum	avenir population level data clinepi::vaccinationlist.nocard_rotanum	3	Don't know	3
avenir population level data clinepi::vaccinationlist.nocard_rotanum	avenir population level data clinepi::vaccinationlist.nocard_rotanum	NA	Missing	4
avenir population level data clinepi::nocard_vitamina	avenir population level data clinepi::nocard_vitamina	1	Yes	1
avenir population level data clinepi::nocard_vitamina	avenir population level data clinepi::nocard_vitamina	2	No	2
avenir population level data clinepi::nocard_vitamina	avenir population level data clinepi::nocard_vitamina	3	Don't know	3
avenir population level data clinepi::nocard_vitamina	avenir population level data clinepi::nocard_vitamina	NA	Missing	4
avenir population level data clinepi::card_bcg	avenir population level data clinepi::card_bcg	1	Was administered and date available	1
avenir population level data clinepi::card_bcg	avenir population level data clinepi::card_bcg	2	Was administered and date not available	2
avenir population level data clinepi::card_bcg	avenir population level data clinepi::card_bcg	3	Was not administered	3
avenir population level data clinepi::card_bcg	avenir population level data clinepi::card_bcg	NA	Missing	4
avenir population level data clinepi::card_hepb	avenir population level data clinepi::card_hepb	1	Was administered and date available	1
avenir population level data clinepi::card_hepb	avenir population level data clinepi::card_hepb	2	Was administered and date not available	2
avenir population level data clinepi::card_hepb	avenir population level data clinepi::card_hepb	3	Was not administered	3
avenir population level data clinepi::card_hepb	avenir population level data clinepi::card_hepb	NA	Missing	4
avenir population level data clinepi::card_polio0	avenir population level data clinepi::card_polio0	1	Was administered and date available	1
avenir population level data clinepi::card_polio0	avenir population level data clinepi::card_polio0	2	Was administered and date not available	2
avenir population level data clinepi::card_polio0	avenir population level data clinepi::card_polio0	3	Was not administered	3
avenir population level data clinepi::card_polio0	avenir population level data clinepi::card_polio0	NA	Missing	4
avenir population level data clinepi::card_polio1	avenir population level data clinepi::card_polio1	1	Was administered and date available	1
avenir population level data clinepi::card_polio1	avenir population level data clinepi::card_polio1	2	Was administered and date not available	2
avenir population level data clinepi::card_polio1	avenir population level data clinepi::card_polio1	3	Was not administered	3
avenir population level data clinepi::card_polio1	avenir population level data clinepi::card_polio1	NA	Missing	4
avenir population level data clinepi::card_polio2	avenir population level data clinepi::card_polio2	1	Was administered and date available	1
avenir population level data clinepi::card_polio2	avenir population level data clinepi::card_polio2	2	Was administered and date not available	2
avenir population level data clinepi::card_polio2	avenir population level data clinepi::card_polio2	3	Was not administered	3
avenir population level data clinepi::card_polio2	avenir population level data clinepi::card_polio2	NA	Missing	4
avenir population level data clinepi::card_polio3	avenir population level data clinepi::card_polio3	1	Was administered and date available	1
avenir population level data clinepi::card_polio3	avenir population level data clinepi::card_polio3	2	Was administered and date not available	2
avenir population level data clinepi::card_polio3	avenir population level data clinepi::card_polio3	3	Was not administered	3
avenir population level data clinepi::card_polio3	avenir population level data clinepi::card_polio3	NA	Missing	4
avenir population level data clinepi::card_dpt1	avenir population level data clinepi::card_dpt1	1	Was administered and date available	1
avenir population level data clinepi::card_dpt1	avenir population level data clinepi::card_dpt1	2	Was administered and date not available	2
avenir population level data clinepi::card_dpt1	avenir population level data clinepi::card_dpt1	3	Was not administered	3
avenir population level data clinepi::card_dpt1	avenir population level data clinepi::card_dpt1	NA	Missing	4
avenir population level data clinepi::card_dpt2	avenir population level data clinepi::card_dpt2	1	Was administered and date available	1
avenir population level data clinepi::card_dpt2	avenir population level data clinepi::card_dpt2	2	Was administered and date not available	2
avenir population level data clinepi::card_dpt2	avenir population level data clinepi::card_dpt2	3	Was not administered	3
avenir population level data clinepi::card_dpt2	avenir population level data clinepi::card_dpt2	NA	Missing	4
avenir population level data clinepi::card_dpt3	avenir population level data clinepi::card_dpt3	1	Was administered and date available	1
avenir population level data clinepi::card_dpt3	avenir population level data clinepi::card_dpt3	2	Was administered and date not available	2
avenir population level data clinepi::card_dpt3	avenir population level data clinepi::card_dpt3	3	Was not administered	3
avenir population level data clinepi::card_dpt3	avenir population level data clinepi::card_dpt3	NA	Missing	4
avenir population level data clinepi::card_measles1	avenir population level data clinepi::card_measles1	1	Was administered and date available	1
avenir population level data clinepi::card_measles1	avenir population level data clinepi::card_measles1	2	Was administered and date not available	2
avenir population level data clinepi::card_measles1	avenir population level data clinepi::card_measles1	3	Was not administered	3
avenir population level data clinepi::card_measles1	avenir population level data clinepi::card_measles1	NA	Missing	4
avenir population level data clinepi::card_measles2	avenir population level data clinepi::card_measles2	1	Was administered and date available	1
avenir population level data clinepi::card_measles2	avenir population level data clinepi::card_measles2	2	Was administered and date not available	2
avenir population level data clinepi::card_measles2	avenir population level data clinepi::card_measles2	3	Was not administered	3
avenir population level data clinepi::card_measles2	avenir population level data clinepi::card_measles2	NA	Missing	4
avenir population level data clinepi::card_pneumo1	avenir population level data clinepi::card_pneumo1	1	Was administered and date available	1
avenir population level data clinepi::card_pneumo1	avenir population level data clinepi::card_pneumo1	2	Was administered and date not available	2
avenir population level data clinepi::card_pneumo1	avenir population level data clinepi::card_pneumo1	3	Was not administered	3
avenir population level data clinepi::card_pneumo1	avenir population level data clinepi::card_pneumo1	NA	Missing	4
avenir population level data clinepi::card_pneumo2	avenir population level data clinepi::card_pneumo2	1	Was administered and date available	1
avenir population level data clinepi::card_pneumo2	avenir population level data clinepi::card_pneumo2	2	Was administered and date not available	2
avenir population level data clinepi::card_pneumo2	avenir population level data clinepi::card_pneumo2	3	Was not administered	3
avenir population level data clinepi::card_pneumo2	avenir population level data clinepi::card_pneumo2	NA	MIssing	4
avenir population level data clinepi::card_pneumo3	avenir population level data clinepi::card_pneumo3	1	Was administered and date available	1
avenir population level data clinepi::card_pneumo3	avenir population level data clinepi::card_pneumo3	2	Was administered and date not available	2
avenir population level data clinepi::card_pneumo3	avenir population level data clinepi::card_pneumo3	3	Was not administered	3
avenir population level data clinepi::card_pneumo3	avenir population level data clinepi::card_pneumo3	NA	Missing	4
avenir population level data clinepi::card_rota1	avenir population level data clinepi::card_rota1	1	Was administered and date available	1
avenir population level data clinepi::card_rota1	avenir population level data clinepi::card_rota1	2	Was administered and date not available	2
avenir population level data clinepi::card_rota1	avenir population level data clinepi::card_rota1	3	Was not administered	3
avenir population level data clinepi::card_rota1	avenir population level data clinepi::card_rota1	NA	Missing	4
avenir population level data clinepi::card_rota2	avenir population level data clinepi::card_rota2	1	Was administered and date available	1
avenir population level data clinepi::card_rota2	avenir population level data clinepi::card_rota2	2	Was administered and date not available	2
avenir population level data clinepi::card_rota2	avenir population level data clinepi::card_rota2	3	Was not administered	3
avenir population level data clinepi::card_rota2	avenir population level data clinepi::card_rota2	NA	Missing	4
avenir population level data clinepi::card_rota3	avenir population level data clinepi::card_rota3	1	Was administered and date available	1
avenir population level data clinepi::card_rota3	avenir population level data clinepi::card_rota3	2	Was administered and date not available	2
avenir population level data clinepi::card_rota3	avenir population level data clinepi::card_rota3	3	Was not administered	3
avenir population level data clinepi::card_rota3	avenir population level data clinepi::card_rota3	NA	Missing	4
avenir population level data clinepi::card_yellow	avenir population level data clinepi::card_yellow	1	Was administered and date available	1
avenir population level data clinepi::card_yellow	avenir population level data clinepi::card_yellow	2	Was administered and date not available	2
avenir population level data clinepi::card_yellow	avenir population level data clinepi::card_yellow	3	Was not administered	3
avenir population level data clinepi::card_yellow	avenir population level data clinepi::card_yellow	NA	Missing	4
avenir population level data clinepi::card_tetanos	avenir population level data clinepi::card_tetanos	1	Was administered and date available	1
avenir population level data clinepi::card_tetanos	avenir population level data clinepi::card_tetanos	2	Was administered and date not available	2
avenir population level data clinepi::card_tetanos	avenir population level data clinepi::card_tetanos	3	Was not administered	3
avenir population level data clinepi::card_tetanos	avenir population level data clinepi::card_tetanos	NA	Missing	4
avenir population level data clinepi::card_imovax	avenir population level data clinepi::card_imovax	1	Was administered and date available	1
avenir population level data clinepi::card_imovax	avenir population level data clinepi::card_imovax	2	Was administered and date not available	2
avenir population level data clinepi::card_imovax	avenir population level data clinepi::card_imovax	3	Was not administered	3
avenir population level data clinepi::card_imovax	avenir population level data clinepi::card_imovax	NA	Missing	4
avenir population level data clinepi::card_vitamina	avenir population level data clinepi::card_vitamina	1	Was administered and date available	1
avenir population level data clinepi::card_vitamina	avenir population level data clinepi::card_vitamina	2	Was administered and date not available	2
avenir population level data clinepi::card_vitamina	avenir population level data clinepi::card_vitamina	3	Was not administered	3
avenir population level data clinepi::card_vitamina	avenir population level data clinepi::card_vitamina	NA	Missing	4
avenir population level data clinepi::other_vaccinenum	avenir population level data clinepi::other_vaccinenum	0	0	1
avenir population level data clinepi::other_vaccinenum	avenir population level data clinepi::other_vaccinenum	1	1	2
avenir population level data clinepi::other_vaccinenum	avenir population level data clinepi::other_vaccinenum	2	2	3
avenir population level data clinepi::other_vaccinenum	avenir population level data clinepi::other_vaccinenum	4	4	4
avenir population level data clinepi::other_vaccinenum	avenir population level data clinepi::other_vaccinenum	NA	Missing	5
avenir population level data clinepi::breastfeeding	avenir population level data clinepi::breastfeeding	1	Yes	1
avenir population level data clinepi::breastfeeding	avenir population level data clinepi::breastfeeding	2	No	2
avenir population level data clinepi::breastfeeding	avenir population level data clinepi::breastfeeding	NA	Missing	3
avenir population level data clinepi::bf_exclusive	avenir population level data clinepi::bf_exclusive	1	Yes	1
avenir population level data clinepi::bf_exclusive	avenir population level data clinepi::bf_exclusive	2	No	2
avenir population level data clinepi::bf_exclusive	avenir population level data clinepi::bf_exclusive	NA	Missing	3
avenir population level data clinepi::dietlist.grains	avenir population level data clinepi::dietlist.grains	1	Yes	1
